sample_idx,expected_ns,actual_ns,jitter_us,period_us,exec_us,overruns
489,23719231428087,23719231499719,71.632,1001.194,0.285,0
490,23719232428087,23719232498287,70.200,998.568,0.278,0
491,23719233428087,23719233497780,69.693,999.493,0.276,0
492,23719234428087,23719234434557,6.470,936.777,0.289,0
493,23719235428087,23719235494918,66.831,1060.361,0.274,0
494,23719236428087,23719236497652,69.565,1002.734,0.275,0
495,23719237428087,23719237497449,69.362,999.797,0.282,0
496,23719238428087,23719238499297,71.210,1001.848,0.278,0
497,23719239428087,23719239435397,7.310,936.100,0.280,0
498,23719240428087,23719240498974,70.887,1063.577,0.273,0
499,23719241428087,23719241501488,73.401,1002.514,0.275,0
500,23719242428087,23719242503016,74.929,1001.528,0.281,0
501,23719243428087,23719243499723,71.636,996.707,0.279,0
502,23719244428087,23719244434839,6.752,935.116,0.267,0
503,23719245428087,23719245498338,70.251,1063.499,0.270,0
504,23719246428087,23719246500412,72.325,1002.074,0.274,0
505,23719247428087,23719247499408,71.321,998.996,0.284,0
506,23719248428087,23719248498731,70.644,999.323,0.274,0
507,23719249428087,23719249500438,72.351,1001.707,0.273,0
508,23719250428087,23719250499194,71.107,998.756,0.280,0
509,23719251428087,23719251500603,72.516,1001.409,0.268,0
510,23719252428087,23719252499639,71.552,999.036,0.275,0
511,23719253428087,23719253500836,72.749,1001.197,0.269,0
512,23719254428087,23719254434493,6.406,933.657,0.288,0
513,23719255428087,23719255498148,70.061,1063.655,0.278,0
514,23719256428087,23719256435328,7.241,937.180,0.280,0
515,23719257428087,23719257496132,68.045,1060.804,0.169,0
516,23719258428087,23719258435880,7.793,939.748,0.299,0
517,23719259428087,23719259498175,70.088,1062.295,0.288,0
518,23719260428087,23719260497864,69.777,999.689,0.268,0
519,23719261428087,23719261498413,70.326,1000.549,0.281,0
520,23719262428087,23719262497259,69.172,998.846,0.277,0
521,23719263428087,23719263497857,69.770,1000.598,0.274,0
522,23719264428087,23719264433617,5.530,935.760,0.296,0
523,23719265428087,23719265499965,71.878,1066.348,0.282,0
524,23719266428087,23719266497821,69.734,997.856,0.277,0
525,23719267428087,23719267497703,69.616,999.882,0.277,0
526,23719268428087,23719268499162,71.075,1001.459,0.286,0
527,23719269428087,23719269497163,69.076,998.001,0.278,0
528,23719270428087,23719270497672,69.585,1000.509,0.276,0
529,23719271428087,23719271499688,71.601,1002.016,0.272,0
530,23719272428087,23719272435647,7.560,935.959,0.318,0
531,23719273428087,23719273499300,71.213,1063.653,0.268,0
532,23719274428087,23719274433842,5.755,934.542,0.296,0
533,23719275428087,23719275497478,69.391,1063.636,0.286,0
534,23719276428087,23719276500170,72.083,1002.692,0.277,0
535,23719277428087,23719277500295,72.208,1000.125,0.272,0
536,23719278428087,23719278498097,70.010,997.802,0.271,0
537,23719279428087,23719279502497,74.410,1004.400,0.280,0
538,23719280428087,23719280499954,71.867,997.457,0.277,0
539,23719281428087,23719281498140,70.053,998.186,0.271,0
540,23719282428087,23719282502457,74.370,1004.317,0.274,0
541,23719283428087,23719283499393,71.306,996.936,0.270,0
542,23719284428087,23719284436571,8.484,937.178,0.274,0
543,23719285428087,23719285488146,60.059,1051.575,0.279,0
544,23719286428087,23719286499637,71.550,1011.491,0.274,0
545,23719287428087,23719287499783,71.696,1000.146,0.282,0
546,23719288428087,23719288498281,70.194,998.498,0.272,0
547,23719289428087,23719289498584,70.497,1000.303,0.283,0
548,23719290428087,23719290436089,8.002,937.505,0.296,0
549,23719291428087,23719291498689,70.602,1062.600,0.287,0
550,23719292428087,23719292502683,74.596,1003.994,0.268,0
551,23719293428087,23719293500532,72.445,997.849,0.273,0
552,23719294428087,23719294434505,6.418,933.973,0.274,0
553,23719295428087,23719295500482,72.395,1065.977,0.283,0
554,23719296428087,23719296499585,71.498,999.103,0.279,0
555,23719297428087,23719297500044,71.957,1000.459,0.274,0
556,23719298428087,23719298498751,70.664,998.707,0.275,0
557,23719299428087,23719299499846,71.759,1001.095,0.278,0
558,23719300428087,23719300499249,71.162,999.403,0.280,0
559,23719301428087,23719301497446,69.359,998.197,0.277,0
560,23719302428087,23719302499427,71.340,1001.981,0.274,0
561,23719303428087,23719303498845,70.758,999.418,0.274,0
562,23719304428087,23719304434613,6.526,935.768,0.299,0
563,23719305428087,23719305500715,72.628,1066.102,0.285,0
564,23719306428087,23719306501982,73.895,1001.267,0.277,0
565,23719307428087,23719307512060,83.973,1010.078,0.279,0
566,23719308428087,23719308496017,67.930,983.957,0.275,0
567,23719309428087,23719309500558,72.471,1004.541,0.280,0
568,23719310428087,23719310499291,71.204,998.733,0.277,0
569,23719311428087,23719311499778,71.691,1000.487,0.273,0
570,23719312428087,23719312499784,71.697,1000.006,0.281,0
571,23719313428087,23719313499386,71.299,999.602,0.279,0
572,23719314428087,23719314434494,6.407,935.108,0.276,0
573,23719315428087,23719315504723,76.636,1070.229,0.281,0
574,23719316428087,23719316499365,71.278,994.642,0.272,0
575,23719317428087,23719317499552,71.465,1000.187,0.271,0
576,23719318428087,23719318500383,72.296,1000.831,0.279,0
577,23719319428087,23719319498542,70.455,998.159,0.276,0
578,23719320428087,23719320499800,71.713,1001.258,0.285,0
579,23719321428087,23719321501119,73.032,1001.319,0.273,0
580,23719322428087,23719322497063,68.976,995.944,0.269,0
581,23719323428087,23719323500513,72.426,1003.450,0.284,0
582,23719324428087,23719324434671,6.584,934.158,0.268,0
583,23719325428087,23719325499846,71.759,1065.175,0.273,0
584,23719326428087,23719326499944,71.857,1000.098,0.281,0
585,23719327428087,23719327500539,72.452,1000.595,0.279,0
586,23719328428087,23719328498508,70.421,997.969,0.277,0
587,23719329428087,23719329499386,71.299,1000.878,0.281,0
588,23719330428087,23719330498646,70.559,999.260,0.276,0
589,23719331428087,23719331500011,71.924,1001.365,0.275,0
590,23719332428087,23719332498107,70.020,998.096,0.271,0
591,23719333428087,23719333465956,37.869,967.849,0.278,0
592,23719334428087,23719334434559,6.472,968.603,0.280,0
593,23719335428087,23719335500291,72.204,1065.732,0.281,0
594,23719336428087,23719336498425,70.338,998.134,0.270,0
595,23719337428087,23719337498433,70.346,1000.008,0.284,0
596,23719338428087,23719338500209,72.122,1001.776,0.286,0
597,23719339428087,23719339500568,72.481,1000.359,0.277,0
598,23719340428087,23719340498917,70.830,998.349,0.279,0
599,23719341428087,23719341500100,72.013,1001.183,0.276,0
600,23719342428087,23719342500689,72.602,1000.589,0.276,0
601,23719343428087,23719343500339,72.252,999.650,0.285,0
602,23719344428087,23719344434832,6.745,934.493,0.272,0
603,23719345428087,23719345500577,72.490,1065.745,0.277,0
604,23719346428087,23719346498277,70.190,997.700,0.268,0
605,23719347428087,23719347498439,70.352,1000.162,0.286,0
606,23719348428087,23719348499991,71.904,1001.552,0.275,0
607,23719349428087,23719349497519,69.432,997.528,0.269,0
608,23719350428087,23719350499727,71.640,1002.208,0.275,0
609,23719351428087,23719351500447,72.360,1000.720,0.275,0
610,23719352428087,23719352499952,71.865,999.505,0.270,0
611,23719353428087,23719353498428,70.341,998.476,0.282,0
612,23719354428087,23719354434430,6.343,936.002,0.281,0
613,23719355428087,23719355500583,72.496,1066.153,0.276,0
614,23719356428087,23719356495621,67.534,995.038,0.280,0
615,23719357428087,23719357499010,70.923,1003.389,0.285,0
616,23719358428087,23719358499008,70.921,999.998,0.274,0
617,23719359428087,23719359498493,70.406,999.485,0.281,0
618,23719360428087,23719360498626,70.539,1000.133,0.274,0
619,23719361428087,23719361500259,72.172,1001.633,0.268,0
620,23719362428087,23719362497602,69.515,997.343,0.284,0
621,23719363428087,23719363504048,75.961,1006.446,0.272,0
622,23719364428087,23719364434572,6.485,930.524,0.289,0
623,23719365428087,23719365497428,69.341,1062.856,0.277,0
624,23719366428087,23719366500680,72.593,1003.252,0.274,0
625,23719367428087,23719367500282,72.195,999.602,0.274,0
626,23719368428087,23719368498464,70.377,998.182,0.276,0
627,23719369428087,23719369499947,71.860,1001.483,0.275,0
628,23719370428087,23719370501605,73.518,1001.658,0.279,0
629,23719371428087,23719371500252,72.165,998.647,0.280,0
630,23719372428087,23719372501930,73.843,1001.678,0.282,0
631,23719373428087,23719373499697,71.610,997.767,0.277,0
632,23719374428087,23719374434595,6.508,934.898,0.282,0
633,23719375428087,23719375497441,69.354,1062.846,0.278,0
634,23719376428087,23719376503977,75.890,1006.536,0.280,0
635,23719377428087,23719377499944,71.857,995.967,0.274,0
636,23719378428087,23719378502413,74.326,1002.469,0.278,0
637,23719379428087,23719379498876,70.789,996.463,0.275,0
638,23719380428087,23719380500521,72.434,1001.645,0.275,0
639,23719381428087,23719381498331,70.244,997.810,0.277,0
640,23719382428087,23719382499046,70.959,1000.715,0.278,0
641,23719383428087,23719383499102,71.015,1000.056,0.275,0
642,23719384428087,23719384433599,5.512,934.497,0.274,0
643,23719385428087,23719385499596,71.509,1065.997,0.282,0
644,23719386428087,23719386501201,73.114,1001.605,0.281,0
645,23719387428087,23719387500101,72.014,998.900,0.276,0
646,23719388428087,23719388500419,72.332,1000.318,0.268,0
647,23719389428087,23719389498572,70.485,998.153,0.273,0
648,23719390428087,23719390499792,71.705,1001.220,0.273,0
649,23719391428087,23719391498951,70.864,999.159,0.276,0
650,23719392428087,23719392498254,70.167,999.303,0.274,0
651,23719393428087,23719393498418,70.331,1000.164,0.274,0
652,23719394428087,23719394434541,6.454,936.123,0.284,0
653,23719395428087,23719395500242,72.155,1065.701,0.279,0
654,23719396428087,23719396498497,70.410,998.255,0.275,0
655,23719397428087,23719397498208,70.121,999.711,0.276,0
656,23719398428087,23719398498465,70.378,1000.257,0.278,0
657,23719399428087,23719399498256,70.169,999.791,0.279,0
658,23719400428087,23719400498693,70.606,1000.437,0.275,0
659,23719401428087,23719401498327,70.240,999.634,0.278,0
660,23719402428087,23719402500728,72.641,1002.401,0.281,0
661,23719403428087,23719403498632,70.545,997.904,0.280,0
662,23719404428087,23719404436225,8.138,937.593,0.277,0
663,23719405428087,23719405499217,71.130,1062.992,0.272,0
664,23719406428087,23719406506549,78.462,1007.332,0.284,0
665,23719407428087,23719407498680,70.593,992.131,0.277,0
666,23719408428087,23719408499865,71.778,1001.185,0.277,0
667,23719409428087,23719409498153,70.066,998.288,0.275,0
668,23719410428087,23719410498591,70.504,1000.438,0.278,0
669,23719411428087,23719411499504,71.417,1000.913,0.282,0
670,23719412428087,23719412498493,70.406,998.989,0.277,0
671,23719413428087,23719413496242,68.155,997.749,0.282,0
672,23719414428087,23719414434483,6.396,938.241,0.280,0
673,23719415428087,23719415498156,70.069,1063.673,0.281,0
674,23719416428087,23719416498894,70.807,1000.738,0.269,0
675,23719417428087,23719417434976,6.889,936.082,0.314,0
676,23719418428087,23719418499484,71.397,1064.508,0.281,0
677,23719419428087,23719419498989,70.902,999.505,0.277,0
678,23719420428087,23719420500845,72.758,1001.856,0.271,0
679,23719421428087,23719421500265,72.178,999.420,0.272,0
680,23719422428087,23719422499402,71.315,999.137,0.271,0
681,23719423428087,23719423500414,72.327,1001.012,0.275,0
682,23719424428087,23719424433491,5.404,933.077,0.278,0
683,23719425428087,23719425500089,72.002,1066.598,0.279,0
684,23719426428087,23719426501797,73.710,1001.708,0.275,0
685,23719427428087,23719427503360,75.273,1001.563,0.278,0
686,23719428428087,23719428502373,74.286,999.013,0.275,0
687,23719429428087,23719429503048,74.961,1000.675,0.276,0
688,23719430428087,23719430500632,72.545,997.584,0.275,0
689,23719431428087,23719431499330,71.243,998.698,0.276,0
690,23719432428087,23719432499870,71.783,1000.540,0.274,0
691,23719433428087,23719433500029,71.942,1000.159,0.278,0
692,23719434428087,23719434434490,6.403,934.461,0.272,0
693,23719435428087,23719435504475,76.388,1069.985,0.279,0
694,23719436428087,23719436500898,72.811,996.423,0.276,0
695,23719437428087,23719437498981,70.894,998.083,0.279,0
696,23719438428087,23719438499185,71.098,1000.204,0.281,0
697,23719439428087,23719439498715,70.628,999.530,0.276,0
698,23719440428087,23719440500731,72.644,1002.016,0.272,0
699,23719441428087,23719441498314,70.227,997.583,0.282,0
700,23719442428087,23719442501803,73.716,1003.489,0.274,0
701,23719443428087,23719443498286,70.199,996.483,0.270,0
702,23719444428087,23719444434822,6.735,936.536,0.272,0
703,23719445428087,23719445499546,71.459,1064.724,0.271,0
704,23719446428087,23719446500101,72.014,1000.555,0.274,0
705,23719447428087,23719447500631,72.544,1000.530,0.281,0
706,23719448428087,23719448500165,72.078,999.534,0.272,0
707,23719449428087,23719449500253,72.166,1000.088,0.277,0
708,23719450428087,23719450500369,72.282,1000.116,0.277,0
709,23719451428087,23719451498935,70.848,998.566,0.275,0
710,23719452428087,23719452500449,72.362,1001.514,0.283,0
711,23719453428087,23719453498861,70.774,998.412,0.275,0
712,23719454428087,23719454434480,6.393,935.619,0.282,0
713,23719455428087,23719455498677,70.590,1064.197,0.269,0
714,23719456428087,23719456499222,71.135,1000.545,0.278,0
715,23719457428087,23719457500354,72.267,1001.132,0.268,0
716,23719458428087,23719458498634,70.547,998.280,0.265,0
717,23719459428087,23719459499897,71.810,1001.263,0.275,0
718,23719460428087,23719460500597,72.510,1000.700,0.270,0
719,23719461428087,23719461500596,72.509,999.999,0.284,0
720,23719462428087,23719462498214,70.127,997.618,0.282,0
721,23719463428087,23719463499722,71.635,1001.508,0.279,0
722,23719464428087,23719464434533,6.446,934.811,0.281,0
723,23719465428087,23719465498132,70.045,1063.599,0.275,0
724,23719466428087,23719466499074,70.987,1000.942,0.279,0
725,23719467428087,23719467498498,70.411,999.424,0.275,0
726,23719468428087,23719468498713,70.626,1000.215,0.278,0
727,23719469428087,23719469499068,70.981,1000.355,0.273,0
728,23719470428087,23719470497979,69.892,998.911,0.277,0
729,23719471428087,23719471498295,70.208,1000.316,0.279,0
730,23719472428087,23719472499418,71.331,1001.123,0.280,0
731,23719473428087,23719473498992,70.905,999.574,0.285,0
732,23719474428087,23719474434430,6.343,935.438,0.277,0
733,23719475428087,23719475498400,70.313,1063.970,0.276,0
734,23719476428087,23719476464385,36.298,965.985,0.299,0
735,23719477428087,23719477493568,65.481,1029.183,0.278,0
736,23719478428087,23719478498889,70.802,1005.321,0.279,0
737,23719479428087,23719479500297,72.210,1001.408,0.280,0
738,23719480428087,23719480500769,72.682,1000.472,0.272,0
739,23719481428087,23719481499573,71.486,998.804,0.273,0
740,23719482428087,23719482498411,70.324,998.838,0.273,0
741,23719483428087,23719483499075,70.988,1000.664,0.277,0
742,23719484428087,23719484433726,5.639,934.651,0.269,0
743,23719485428087,23719485499440,71.353,1065.714,0.280,0
744,23719486428087,23719486498447,70.360,999.007,0.270,0
745,23719487428087,23719487500461,72.374,1002.014,0.275,0
746,23719488428087,23719488497992,69.905,997.531,0.270,0
747,23719489428087,23719489499866,71.779,1001.874,0.276,0
748,23719490428087,23719490501479,73.392,1001.613,0.275,0
749,23719491428087,23719491502453,74.366,1000.974,0.281,0
750,23719492428087,23719492498514,70.427,996.061,0.274,0
751,23719493428087,23719493457719,29.632,959.205,0.274,0
752,23719494428087,23719494434568,6.481,976.849,0.280,0
753,23719495428087,23719495499183,71.096,1064.615,0.290,0
754,23719496428087,23719496499976,71.889,1000.793,0.269,0
755,23719497428087,23719497499048,70.961,999.072,0.278,0
756,23719498428087,23719498499736,71.649,1000.688,0.275,0
757,23719499428087,23719499498803,70.716,999.067,0.277,0
758,23719500428087,23719500500287,72.200,1001.484,0.278,0
759,23719501428087,23719501500986,72.899,1000.699,0.278,0
760,23719502428087,23719502498248,70.161,997.262,0.274,0
761,23719503428087,23719503498391,70.304,1000.143,0.275,0
762,23719504428087,23719504434491,6.404,936.100,0.275,0
763,23719505428087,23719505498863,70.776,1064.372,0.280,0
764,23719506428087,23719506500843,72.756,1001.980,0.278,0
765,23719507428087,23719507502469,74.382,1001.626,0.274,0
766,23719508428087,23719508498571,70.484,996.102,0.271,0
767,23719509428087,23719509497961,69.874,999.390,0.272,0
768,23719510428087,23719510500794,72.707,1002.833,0.282,0
769,23719511428087,23719511498701,70.614,997.907,0.274,0
770,23719512428087,23719512498491,70.404,999.790,0.277,0
771,23719513428087,23719513500509,72.422,1002.018,0.269,0
772,23719514428087,23719514434488,6.401,933.979,0.283,0
773,23719515428087,23719515498959,70.872,1064.471,0.283,0
774,23719516428087,23719516500285,72.198,1001.326,0.277,0
775,23719517428087,23719517498836,70.749,998.551,0.272,0
776,23719518428087,23719518500097,72.010,1001.261,0.270,0
777,23719519428087,23719519498331,70.244,998.234,0.274,0
778,23719520428087,23719520501985,73.898,1003.654,0.276,0
779,23719521428087,23719521498537,70.450,996.552,0.278,0
780,23719522428087,23719522468400,40.313,969.863,0.272,0
781,23719523428087,23719523499466,71.379,1031.066,0.274,0
782,23719524428087,23719524434619,6.532,935.153,0.271,0
783,23719525428087,23719525499810,71.723,1065.191,0.276,0
784,23719526428087,23719526500065,71.978,1000.255,0.269,0
